sales_sk,sales_id,customer_sk,product_sk,store_sk,salesperson_sk,campaign_sk,sales_date,total_amount
306871,SALES_0306871,72475,201,134,1051,30,2024-09-12T09:30:20,2820.48
801883,SALES_0801883,79037,71,451,1706,15,2024-08-04T05:07:34,3513.28
724115,SALES_0724115,83332,10,111,958,4,2024-02-16T22:14:08,2994.83
175894,SALES_0175894,82920,38,472,1553,44,2024-10-26T23:49:18,3636.1
271556,SALES_0271556,50100,207,445,44,26,2024-08-06T22:04:08,3171.21
686552,SALES_0686552,94048,132,237,1859,44,2024-11-28T00:31:56,2977.28
432744,SALES_0432744,58609,55,8,287,42,2024-10-21T03:23:45,2748.17
102183,SALES_0102183,58922,122,378,1633,2,2024-02-06T03:55:18,4551.32
785625,SALES_0785625,5329,121,470,1853,34,2024-11-09T17:52:39,3118.92
456701,SALES_0456701,34538,157,106,629,21,2024-08-21T06:26:59,1279.99
459059,SALES_0459059,98250,206,396,304,45,2024-10-15T23:22:57,1132.49
832902,SALES_0832902,33406,85,377,328,11,2024-05-23T04:25:30,903.29
107530,SALES_0107530,33257,27,267,1155,15,2024-07-05T04:57:53,3172.52
883266,SALES_0883266,46281,125,224,1099,7,2024-01-31T09:51:54,1880.38
364822,SALES_0364822,99440,176,130,190,23,2024-07-26T08:47:34,2797.82
776409,SALES_0776409,40455,78,254,1205,43,2024-08-14T04:41:15,689.44
543373,SALES_0543373,500,189,157,1010,25,2024-08-08T11:16:13,3828.03
315893,SALES_0315893,18721,71,55,183,46,2024-09-21T10:46:19,1314.99
275494,SALES_0275494,23544,39,303,783,49,2024-05-26T02:05:09,3771.92
609902,SALES_0609902,3502,209,197,176,21,2024-09-03T20:23:40,549.1
954058,SALES_0954058,35097,117,64,1962,9,2024-06-08T17:46:01,3229.12
761466,SALES_0761466,92778,39,458,1349,14,2024-08-07T10:04:43,1330.1
445586,SALES_0445586,77833,172,135,35,13,2024-07-16T18:38:07,821.57
134703,SALES_0134703,52659,16,122,627,37,2024-04-29T07:17:47,4916.16
168527,SALES_0168527,56191,175,344,794,8,2024-05-08T15:21:03,4712.4
818397,SALES_0818397,1661,103,213,1590,32,2024-10-18T20:51:45,1147.72
563629,SALES_0563629,30950,57,219,1902,41,2024-11-22T09:32:53,3860.53
89574,SALES_0089574,28778,98,70,1160,22,2024-07-09T07:27:36,4817.26
746642,SALES_0746642,71098,11,14,113,46,2024-10-25T14:38:06,4759.74
983504,SALES_0983504,29974,167,181,1656,34,2024-10-28T23:39:26,943.17
210051,SALES_0210051,33682,158,480,297,47,2024-12-01T01:52:46,3061.26
77672,SALES_0077672,23435,141,245,1723,23,2024-09-24T11:22:05,1031.13
533226,SALES_0533226,789,60,389,289,37,2024-10-10T23:00:18,2700.56
733544,SALES_0733544,40235,138,378,77,9,2024-05-09T15:10:02,4540.33
895235,SALES_0895235,81646,198,429,69,14,2024-08-14T18:14:26,1326.52
47164,SALES_0047164,78925,24,224,661,22,2024-09-27T06:49:48,568.17
818489,SALES_0818489,76271,116,325,836,16,2024-07-28T14:20:04,2085.75
848071,SALES_0848071,54423,8,109,471,3,2024-02-08T14:15:26,3337.82
728496,SALES_0728496,92375,4,368,1231,15,2024-06-25T22:37:11,3594.24
333165,SALES_0333165,39653,56,240,1222,1,2024-02-07T07:28:59,2711.09
713419,SALES_0713419,48409,97,447,1278,42,2024-12-02T03:18:28,881.43
325202,SALES_0325202,42491,115,328,597,12,2024-04-11T11:41:16,1848.52
658882,SALES_0658882,16699,32,137,1430,19,2024-09-07T11:27:12,2773.76
53758,SALES_0053758,64188,103,232,329,11,2024-03-11T23:28:12,4526.79
68869,SALES_0068869,41813,12,143,1990,14,2024-07-27T22:09:08,3722.1
23713,SALES_0023713,23894,133,377,1353,33,2024-11-09T17:11:17,1934.27
367600,SALES_0367600,90758,37,215,1716,14,2024-08-06T23:56:50,2429.2
413487,SALES_0413487,84729,166,384,1481,4,2024-02-16T02:33:00,2855.83
893771,SALES_0893771,15869,111,318,19,7,2024-01-29T00:50:33,2660.31
545544,SALES_0545544,79862,122,157,319,31,2024-10-27T08:40:00,1954.23
781699,SALES_0781699,59546,165,31,1716,36,2024-10-31T01:03:59,3017.21
118524,SALES_0118524,31063,150,239,105,12,2024-02-29T20:28:31,3097.06
470339,SALES_0470339,20977,135,149,778,16,2024-08-21T03:02:55,3902.76
14131,SALES_0014131,90718,119,410,1619,50,2024-12-13T13:34:11,4889.88
62122,SALES_0062122,48528,165,92,343,19,2024-08-21T04:51:16,3520.12
242612,SALES_0242612,15575,144,16,1747,49,2024-08-05T06:31:55,4499.81
906523,SALES_0906523,98713,179,357,1394,37,2024-09-24T05:21:44,4077.93
653888,SALES_0653888,35754,109,350,109,44,2024-09-21T16:00:00,3150.43
245251,SALES_0245251,38115,180,496,1258,27,2024-07-27T16:38:10,725.67
647041,SALES_0647041,51045,111,16,1515,12,2024-04-19T02:48:58,4948.83
517687,SALES_0517687,77934,9,315,177,36,2024-11-08T23:34:29,1153.57
712570,SALES_0712570,66453,5,201,901,40,2024-11-13T02:37:08,3403.85
793868,SALES_0793868,62075,154,457,1445,35,2024-10-05T13:10:57,3920.11
528246,SALES_0528246,17161,124,272,1378,50,2024-11-26T10:04:23,4692.33
146196,SALES_0146196,89336,2,101,1828,27,2024-08-07T19:38:55,4720.44
55717,SALES_0055717,2514,149,15,1929,25,2024-08-20T22:23:01,3537.56
352908,SALES_0352908,86938,78,473,395,26,2024-09-30T02:12:24,1539.58
222602,SALES_0222602,4045,185,103,1063,50,2024-10-12T20:19:46,648.64
80900,SALES_0080900,26259,50,295,1667,37,2024-08-17T15:52:03,3015.63
388902,SALES_0388902,94031,168,68,1639,46,2024-10-09T04:16:46,975.87
321524,SALES_0321524,69257,51,375,472,3,2024-03-02T12:47:49,3398.85
706016,SALES_0706016,77902,104,372,1154,7,2024-05-11T08:56:19,1067.14
675080,SALES_0675080,65098,110,282,1438,44,2024-08-29T03:35:50,4446.71
790412,SALES_0790412,23576,95,266,1260,21,2024-08-27T11:03:15,3050.11
971531,SALES_0971531,40902,63,369,1206,34,2024-10-20T20:42:29,1646.12
522018,SALES_0522018,60054,180,79,440,39,2024-11-17T20:52:05,2894.46
45876,SALES_0045876,2353,67,251,12,32,2024-10-30T00:45:57,2333.27
364862,SALES_0364862,93611,193,473,1472,38,2024-10-18T09:03:47,2121.61
5897,SALES_0005897,46771,174,426,1634,50,2024-10-17T22:28:25,701.95
838665,SALES_0838665,1608,148,286,1293,21,2024-09-01T14:33:33,2072.02
36087,SALES_0036087,74425,153,259,864,29,2024-10-22T05:42:17,2109.94
14843,SALES_0014843,32450,196,472,1261,13,2024-05-24T14:58:04,3953.72
977889,SALES_0977889,91257,183,490,946,15,2024-06-14T05:04:38,4361.0
927293,SALES_0927293,2285,149,201,1914,2,2024-02-05T09:45:58,4512.31
667513,SALES_0667513,32106,31,143,731,1,2024-02-10T14:13:00,3551.95
628643,SALES_0628643,83235,60,172,1733,16,2024-06-08T10:17:57,3260.04
417787,SALES_0417787,37812,182,116,178,25,2024-07-21T19:47:55,4621.55
97389,SALES_0097389,78767,106,47,1674,34,2024-10-13T18:26:36,2146.58
960744,SALES_0960744,21642,167,163,1528,24,2024-07-23T13:13:28,1792.38
167822,SALES_0167822,63728,6,212,304,12,2024-06-14T19:24:30,4697.1
258464,SALES_0258464,15118,96,125,823,50,2024-12-04T16:35:54,3182.68
525103,SALES_0525103,89109,5,211,1130,12,2024-04-25T05:20:26,1040.53
907084,SALES_0907084,88579,46,218,140,2,2024-02-16T16:28:53,3611.37
898499,SALES_0898499,53898,210,454,1549,47,2024-08-28T08:32:19,4788.9
754012,SALES_0754012,11351,90,154,1405,45,2024-05-27T14:43:04,3174.04
766610,SALES_0766610,72387,82,2,447,10,2024-06-19T06:13:09,2301.83
592356,SALES_0592356,70351,185,70,985,44,2024-09-14T18:17:16,3294.66
523439,SALES_0523439,13366,59,248,1659,11,2024-06-13T23:47:37,4631.15
788370,SALES_0788370,90996,84,412,815,13,2024-05-05T14:02:50,4591.59
220945,SALES_0220945,33742,129,83,793,15,2024-06-30T15:53:08,3554.22
524694,SALES_0524694,31349,153,22,396,11,2024-03-01T20:15:56,583.72
732301,SALES_0732301,71967,66,9,1837,42,2024-07-30T07:00:17,3447.36
175704,SALES_0175704,13421,139,265,860,47,2024-09-01T12:22:09,1775.87
965420,SALES_0965420,1722,62,441,1896,40,2024-12-02T12:16:06,1872.42
885805,SALES_0885805,80703,49,333,1178,17,2024-08-09T22:57:44,4858.02
717436,SALES_0717436,85650,5,407,1753,46,2024-11-04T12:05:08,4102.84
427017,SALES_0427017,2630,94,192,514,26,2024-09-01T08:55:53,505.32
860946,SALES_0860946,98170,15,320,351,36,2024-11-04T19:36:45,1064.02
937701,SALES_0937701,65640,94,265,1281,46,2024-09-19T04:03:50,4076.98
142889,SALES_0142889,10923,83,48,1881,27,2024-09-14T14:52:29,2584.3
412808,SALES_0412808,65400,85,53,739,19,2024-09-10T07:55:42,968.36
6710,SALES_0006710,1371,143,187,1011,17,2024-08-06T06:27:25,2992.23
133807,SALES_0133807,41152,38,331,925,16,2024-05-16T15:41:27,3293.07
311246,SALES_0311246,90893,9,208,46,42,2024-10-14T15:06:14,2446.74
421262,SALES_0421262,2519,150,133,800,28,2024-10-04T09:04:00,1639.33
965142,SALES_0965142,20283,128,31,1530,22,2024-04-02T14:30:16,1002.85
230481,SALES_0230481,63867,103,366,458,26,2024-07-28T04:09:20,1873.88
43193,SALES_0043193,71822,89,296,793,24,2024-06-18T20:16:10,3732.22
959351,SALES_0959351,98262,17,22,1254,24,2024-09-11T20:44:25,2437.69
747714,SALES_0747714,13244,155,95,571,35,2024-10-07T14:29:07,4241.14
796944,SALES_0796944,34359,106,424,1989,16,2024-05-23T01:28:22,4565.21
803569,SALES_0803569,46018,120,238,1575,47,2024-09-14T01:59:04,1956.87
843784,SALES_0843784,47268,41,262,22,21,2024-09-22T01:05:13,2713.12
929681,SALES_0929681,80921,108,420,309,7,2024-04-16T21:09:34,2861.05
613450,SALES_0613450,52104,22,105,1561,19,2024-09-02T19:29:48,1542.2
119561,SALES_0119561,51805,34,152,1338,45,2024-09-03T18:06:09,3146.68
656908,SALES_0656908,7249,196,177,1272,6,2024-04-13T19:56:13,1501.82
914428,SALES_0914428,49560,16,377,479,22,2024-05-24T16:49:58,2520.5
71371,SALES_0071371,81581,168,275,197,36,2024-11-20T20:07:53,2269.23
248621,SALES_0248621,70564,142,438,1827,44,2024-08-27T01:23:23,4247.99
964441,SALES_0964441,69171,20,56,862,10,2024-06-16T16:51:49,2672.95
548425,SALES_0548425,8097,22,39,1986,38,2024-10-03T21:42:22,2799.1
873543,SALES_0873543,38757,74,95,839,15,2024-07-18T15:18:54,1998.6
130496,SALES_0130496,60341,161,1,1492,24,2024-09-29T03:28:30,4988.53
309846,SALES_0309846,65280,79,99,1257,31,2024-09-28T05:58:32,4691.23
895017,SALES_0895017,41289,3,202,903,34,2024-10-18T14:52:05,1353.69
902297,SALES_0902297,76429,104,336,146,19,2024-09-03T21:21:09,2577.84
485057,SALES_0485057,54375,170,69,111,37,2024-04-23T21:06:13,3917.82
628464,SALES_0628464,46426,40,295,628,44,2024-11-28T21:32:15,1788.45
902464,SALES_0902464,92207,98,81,964,29,2024-10-11T18:38:13,4208.88
405081,SALES_0405081,90175,147,34,1825,11,2024-04-12T01:12:13,1949.16
83372,SALES_0083372,99251,64,170,1819,15,2024-06-14T21:17:03,1796.63
411712,SALES_0411712,27750,118,204,1430,33,2024-11-08T22:35:55,3030.16
231628,SALES_0231628,49092,49,158,1675,39,2024-11-19T12:57:41,2305.13
600549,SALES_0600549,51223,38,429,1290,26,2024-10-21T05:51:35,4031.0
722350,SALES_0722350,22485,66,22,1003,34,2024-10-22T17:15:23,4650.4
963840,SALES_0963840,19709,129,209,625,34,2024-11-04T12:41:18,1246.33
469557,SALES_0469557,72037,139,337,105,19,2024-09-09T07:14:05,2896.26
865902,SALES_0865902,71007,176,93,547,22,2024-10-09T16:21:55,2571.2
114472,SALES_0114472,47549,42,254,659,5,2024-04-13T10:30:18,605.76
511527,SALES_0511527,97022,92,327,1186,15,2024-06-11T16:25:53,1359.99
93643,SALES_0093643,59274,72,59,337,38,2024-11-06T07:51:37,3362.94
652505,SALES_0652505,40641,176,224,1921,36,2024-11-15T03:34:26,3082.58
442305,SALES_0442305,25856,128,293,256,11,2024-03-14T04:32:29,4193.9
935998,SALES_0935998,74545,93,203,1892,19,2024-09-16T14:27:38,2170.34
412242,SALES_0412242,18670,1,409,500,33,2024-11-04T17:35:13,3408.86
207207,SALES_0207207,91059,150,257,1628,33,2024-11-10T11:48:58,3073.37
497315,SALES_0497315,38415,189,10,425,1,2024-02-06T04:58:38,2522.91
580940,SALES_0580940,58319,56,446,1801,43,2024-10-30T11:52:22,3002.17
375176,SALES_0375176,68519,78,439,163,29,2024-10-20T00:27:20,693.74
28228,SALES_0028228,74440,28,302,1281,31,2024-09-29T18:28:56,2170.9
556392,SALES_0556392,26541,65,219,540,44,2024-11-21T08:50:04,1321.78
603650,SALES_0603650,61893,10,133,1335,7,2024-03-12T23:12:16,4348.48
404127,SALES_0404127,9922,146,498,1365,13,2024-02-20T16:09:00,1199.36
40669,SALES_0040669,5545,166,180,827,24,2024-06-28T00:22:28,706.83
299079,SALES_0299079,88960,38,122,595,6,2024-04-26T06:29:34,1204.27
943123,SALES_0943123,51255,74,53,33,3,2024-03-06T07:23:48,907.15
346309,SALES_0346309,19801,135,304,332,42,2024-11-08T05:04:37,1978.07
631542,SALES_0631542,46016,49,412,1800,8,2024-03-03T01:57:18,3452.43
298094,SALES_0298094,85101,29,322,1795,44,2024-11-09T17:17:03,4003.4
545942,SALES_0545942,75108,185,478,1354,20,2024-09-25T13:19:33,2975.69
510481,SALES_0510481,50426,147,167,1684,3,2024-02-24T22:20:43,3280.33
910080,SALES_0910080,89128,192,354,1499,47,2024-10-07T11:48:52,4798.77
583370,SALES_0583370,65191,172,114,1002,26,2024-10-03T03:43:45,1244.41
635240,SALES_0635240,64262,102,227,1689,22,2024-07-06T22:02:47,3388.23
421624,SALES_0421624,17716,117,292,183,34,2024-10-15T18:29:06,2228.33
906463,SALES_0906463,59645,169,132,1329,23,2024-07-24T13:54:37,2636.42
232387,SALES_0232387,43682,140,208,390,22,2024-07-25T11:57:18,1511.84
184528,SALES_0184528,92608,165,154,1022,21,2024-09-22T01:44:35,2479.03
564962,SALES_0564962,54353,153,296,1341,2,2024-02-09T09:11:56,776.27
428200,SALES_0428200,74694,65,188,955,9,2024-05-19T20:08:34,1443.47
150448,SALES_0150448,88524,186,295,126,14,2024-08-06T15:39:45,2453.25
395744,SALES_0395744,35503,62,453,957,46,2024-07-26T00:51:09,510.14
630600,SALES_0630600,41480,135,243,603,16,2024-08-21T22:15:38,3451.42
604131,SALES_0604131,45130,107,337,705,20,2024-09-29T18:22:56,4224.43
472286,SALES_0472286,44453,193,73,283,28,2024-04-08T06:41:16,3942.85
732691,SALES_0732691,70771,25,243,781,36,2024-10-26T01:22:36,1895.57
731740,SALES_0731740,35632,69,70,397,37,2024-04-02T18:55:22,2405.34
471431,SALES_0471431,36080,65,288,1455,15,2024-06-02T05:21:22,2751.63
164650,SALES_0164650,58608,39,477,770,30,2024-10-04T16:03:52,2981.17
762569,SALES_0762569,62378,132,273,1926,18,2024-07-22T19:46:02,3420.84
118950,SALES_0118950,13226,48,379,1957,34,2024-10-05T04:08:57,4911.38
740656,SALES_0740656,76005,136,495,1415,18,2024-09-07T18:59:05,2406.07
484905,SALES_0484905,20138,147,253,94,23,2024-05-25T14:32:31,3864.51
981464,SALES_0981464,15841,141,133,1716,23,2024-03-27T11:44:22,2727.42
644909,SALES_0644909,68751,30,351,654,24,2024-09-15T18:07:49,2647.09
177310,SALES_0177310,84382,41,256,556,31,2024-10-12T16:09:07,2826.47
385984,SALES_0385984,79063,179,339,1424,14,2024-08-01T14:17:28,2882.82
215632,SALES_0215632,318,162,402,978,4,2024-01-30T03:49:18,652.07
817195,SALES_0817195,93769,33,357,1079,32,2024-11-06T11:01:26,4404.74
469323,SALES_0469323,64867,45,433,1737,10,2024-07-11T18:06:35,2276.34
366306,SALES_0366306,87535,115,142,540,46,2024-11-11T09:29:15,4870.29
22833,SALES_0022833,20415,90,392,1544,31,2024-10-05T19:05:09,3962.57
373626,SALES_0373626,84220,146,403,1429,16,2024-06-02T22:54:39,4046.06
707788,SALES_0707788,11403,19,106,428,31,2024-09-28T10:50:19,3448.71
308880,SALES_0308880,24903,52,401,1586,39,2024-11-23T08:50:21,1502.32
959042,SALES_0959042,7930,31,9,1420,31,2024-10-07T10:45:50,1292.39
526547,SALES_0526547,74528,104,476,1059,13,2024-03-24T03:55:16,1451.08
65284,SALES_0065284,43413,106,445,60,35,2024-11-02T09:23:39,4593.67
792091,SALES_0792091,1885,88,324,1938,9,2024-06-11T20:51:10,4395.54
735829,SALES_0735829,33769,76,197,251,37,2024-10-02T14:11:16,1896.72
492986,SALES_0492986,27628,73,256,906,1,2024-02-09T10:29:48,999.98
98804,SALES_0098804,67839,100,137,188,35,2024-10-02T01:51:34,3351.85
793067,SALES_0793067,56208,142,149,1587,13,2024-03-11T20:05:26,3945.84
964989,SALES_0964989,4661,98,214,1241,23,2024-06-02T19:48:34,4922.08
964611,SALES_0964611,79124,37,305,378,9,2024-05-11T11:58:00,2800.04
63863,SALES_0063863,39184,55,368,1055,18,2024-09-17T04:15:07,1784.24
474837,SALES_0474837,20224,98,174,312,29,2024-10-09T03:19:13,4654.75
59158,SALES_0059158,17929,198,108,925,16,2024-06-30T02:29:55,2558.1
938396,SALES_0938396,98451,194,180,133,38,2024-09-27T04:53:11,2972.47
90433,SALES_0090433,37320,195,437,787,39,2024-11-17T02:32:23,2317.41
124380,SALES_0124380,77926,110,218,656,26,2024-08-03T03:07:38,2793.37
330269,SALES_0330269,24091,70,406,1322,47,2024-08-17T20:12:36,4987.44
19094,SALES_0019094,73387,165,283,85,43,2024-05-30T18:50:40,2569.73
165680,SALES_0165680,31182,106,144,554,11,2024-01-30T16:54:13,4596.55
785229,SALES_0785229,70437,21,108,330,23,2024-04-04T23:38:53,3974.85
316768,SALES_0316768,8789,44,151,1268,49,2024-04-24T15:12:59,2251.52
437095,SALES_0437095,24187,29,221,55,5,2024-05-18T21:39:23,4924.78
558695,SALES_0558695,52509,194,346,1718,14,2024-07-29T14:11:05,3557.37
920127,SALES_0920127,34927,205,457,983,8,2024-05-17T17:06:29,2693.14
196540,SALES_0196540,8135,203,161,880,35,2024-10-04T02:55:53,4498.65
38361,SALES_0038361,42021,57,174,10,38,2024-09-28T18:51:05,1906.78
839417,SALES_0839417,15600,206,354,1460,21,2024-10-02T00:37:37,3854.55
426386,SALES_0426386,2928,94,360,1986,12,2024-04-03T20:19:10,3424.1
468278,SALES_0468278,34212,209,203,1103,42,2024-08-29T22:18:40,2415.94
197835,SALES_0197835,47843,167,229,943,23,2024-10-12T12:26:56,1831.22
538597,SALES_0538597,70081,134,256,1711,5,2024-05-18T22:54:25,2145.74
930590,SALES_0930590,93322,42,344,45,16,2024-06-25T08:29:24,1342.73
258161,SALES_0258161,88186,64,271,454,44,2024-12-07T11:18:45,624.29
644933,SALES_0644933,31482,57,412,1546,19,2024-08-30T19:08:55,1745.0
365549,SALES_0365549,69458,49,197,750,31,2024-10-05T01:59:14,1362.1
956398,SALES_0956398,80096,124,243,1454,28,2024-10-03T16:57:12,612.01
785973,SALES_0785973,67419,207,70,919,26,2024-08-05T18:07:38,1986.01
341407,SALES_0341407,40890,31,229,1773,47,2024-09-25T09:44:59,1792.68
375715,SALES_0375715,16726,126,38,1588,40,2024-11-08T15:53:03,2166.8
294014,SALES_0294014,1007,35,419,1113,20,2024-09-27T08:55:21,1287.23
521004,SALES_0521004,70152,206,111,1440,36,2024-11-17T20:12:23,2072.02
424826,SALES_0424826,88479,41,21,1278,24,2024-07-26T22:37:56,513.32
757273,SALES_0757273,98845,128,57,599,44,2024-10-09T09:44:24,2308.77
483691,SALES_0483691,38116,46,482,80,46,2024-07-26T22:49:23,771.42
686535,SALES_0686535,54409,47,484,974,8,2024-03-21T02:59:14,1235.84
132271,SALES_0132271,25025,180,99,1710,19,2024-09-17T19:43:01,3005.31
940389,SALES_0940389,95414,65,83,1379,47,2024-09-10T07:14:06,1781.61
321802,SALES_0321802,98297,26,13,1024,5,2024-05-12T10:24:35,2520.34
347204,SALES_0347204,36222,148,311,813,8,2024-03-12T10:40:27,4194.82
172570,SALES_0172570,22128,36,12,479,23,2024-06-03T04:37:49,1236.54
244733,SALES_0244733,86946,123,278,1077,24,2024-06-20T01:53:26,2152.39
358698,SALES_0358698,85275,176,436,1294,18,2024-09-24T06:25:31,2681.15
26668,SALES_0026668,91736,197,264,1799,50,2024-10-25T15:33:19,3045.04
767861,SALES_0767861,70533,91,281,195,4,2024-02-18T09:40:11,4596.71
964373,SALES_0964373,19042,5,460,1805,11,2024-03-25T13:46:06,2684.85
727559,SALES_0727559,98570,146,458,1720,35,2024-11-10T14:48:01,4424.79
557343,SALES_0557343,79461,37,235,1125,30,2024-10-19T11:26:53,1025.4
48081,SALES_0048081,74174,150,416,1141,5,2024-05-04T12:29:47,1907.1
739516,SALES_0739516,94588,106,410,726,17,2024-09-02T23:58:20,2314.34
773390,SALES_0773390,1531,84,90,387,46,2024-09-05T16:29:06,1578.75
398834,SALES_0398834,58987,101,266,1932,2,2024-02-14T18:34:19,3472.08
488857,SALES_0488857,38024,129,22,1312,23,2024-09-19T05:23:17,1281.49
700755,SALES_0700755,35055,94,139,1050,10,2024-06-29T06:31:45,1514.05
585732,SALES_0585732,61496,52,370,1957,32,2024-10-29T08:24:01,1626.15
645320,SALES_0645320,56567,197,437,324,31,2024-09-27T19:14:11,2950.84
104214,SALES_0104214,32748,91,296,196,46,2024-08-04T05:10:25,4370.92
453536,SALES_0453536,15567,92,296,159,3,2024-03-25T19:19:19,1627.37
267483,SALES_0267483,27944,87,427,221,26,2024-08-22T22:09:15,2734.18
581478,SALES_0581478,84626,191,329,328,31,2024-10-08T22:08:52,2936.65
501034,SALES_0501034,99476,209,96,419,18,2024-09-20T16:56:49,3102.36
256259,SALES_0256259,90701,196,310,17,38,2024-11-15T16:06:22,3913.28
944297,SALES_0944297,23248,48,401,90,23,2024-05-09T17:12:33,4990.86
890789,SALES_0890789,38779,59,144,910,10,2024-07-12T19:25:57,4907.46
45541,SALES_0045541,39603,157,226,1474,35,2024-11-20T12:28:28,1406.56
995507,SALES_0995507,8472,4,5,173,37,2024-09-10T18:59:01,874.27
594439,SALES_0594439,27590,83,173,1648,14,2024-08-13T10:12:37,1230.49
176443,SALES_0176443,92352,207,198,1379,6,2024-05-03T11:28:46,2078.64
603946,SALES_0603946,23448,49,258,718,32,2024-10-16T11:52:07,1236.51
124951,SALES_0124951,54086,65,342,646,42,2024-11-21T10:38:02,3207.24
934515,SALES_0934515,22495,137,342,576,6,2024-05-21T12:27:03,842.29
329135,SALES_0329135,52820,45,450,1342,30,2024-10-28T19:03:13,2090.45
279779,SALES_0279779,30478,143,390,1202,35,2024-11-20T20:24:47,3643.1
223005,SALES_0223005,96670,47,35,806,50,2024-11-09T16:18:01,1193.78
968214,SALES_0968214,10700,93,70,448,2,2024-01-27T15:35:21,4064.95
365217,SALES_0365217,15729,123,209,1093,9,2024-06-19T12:34:59,4153.63
317177,SALES_0317177,23746,74,42,294,28,2024-08-27T04:51:50,506.59
447796,SALES_0447796,66267,176,89,1025,8,2024-04-19T15:46:00,777.37
624452,SALES_0624452,60109,173,357,882,28,2024-04-22T00:18:51,1145.44
715455,SALES_0715455,87810,100,316,1314,46,2024-09-11T19:37:06,4931.92
322018,SALES_0322018,73333,181,438,1530,46,2024-10-04T16:18:00,2359.8
156188,SALES_0156188,45838,101,173,757,27,2024-08-29T21:46:18,3753.03
697148,SALES_0697148,11956,129,309,696,40,2024-11-09T09:42:43,3010.44
151503,SALES_0151503,55888,188,310,382,42,2024-09-07T21:58:45,2633.34
31414,SALES_0031414,50965,106,209,495,12,2024-03-29T13:55:38,1220.18
197698,SALES_0197698,94075,199,107,495,22,2024-04-28T21:46:45,2728.3
959285,SALES_0959285,68118,203,438,456,10,2024-06-21T01:43:39,3317.82
658588,SALES_0658588,46655,150,346,1967,49,2024-12-06T14:18:58,557.0
119637,SALES_0119637,56449,76,489,648,49,2024-12-06T11:38:56,2259.72
805774,SALES_0805774,48239,116,53,1238,11,2024-03-13T18:46:50,1590.69
21905,SALES_0021905,61254,152,305,895,30,2024-08-23T18:04:34,4714.82
